id,split,V,A,D,teks
vampires_3992_4037,train,3.1,3.1,3.1,Anda dapat menemukan informasi lebih lanjut di situs web kami.
vampires_3_34,train,2.9,2.9,3.0,"Seberapa cepat sekarang? ""Arsip Blog"""
vampires_4039_4127,train,3.2,3.0,3.2,"Kami memiliki rencana ekspansi, yang akan menambahkan Vampir (di antara Tipe lainnya) ke dalam campuran."
vampires_4128_4175,train,2.83,3.0,3.0,Akan ada info lebih lanjut tentang itu segera hadir.
vampires_4180_4226,train,3.0,2.9,3.0,"Jewell Bardwell mengatakan: Juli 30, 2010 di 4:06 pada"
vampires_4227_4276,train,3.56,3.44,3.44,Sangat efektif dilakukan tanpa keraguan.
vampires_4281_4333,train,3.18,3.0,3.09,"Estefana Sjerven mengatakan: September 16, 2010 di 8:03 pm"
vampires_4335_4351,train,4.0,3.86,3.14,Saya suka senja!
vampires_4352_4445,train,2.8,3.2,2.7,Saya bisa duduk dan menonton sepanjang hari jika saya tidak punya sekolah .. atau hidup untuk mencegah saya melakukannya!
vampires_4446_4474,train,4.6,4.3,3.7,lol Luar biasa Cukup Luar Biasa!
vampires_557_657,train,3.0,3.0,3.0,Kemudian melompat hiu dengan film Tom Cruise-Brad Pitt (berdasarkan novel Anne Rice) pada tahun 1994.
vampires_769_1123,train,3.0,3.2,3.2,"Tentunya Ninja dilakukan dengan film-film mengerikan seperti American Ninja (1985) atau dengan komedi yang dibintangi Chris Farley (Beverly Hills Ninja, 1997), namun Ninja telah menjadi kata pengganti untuk 'ahli' ke titik di mana itu hampir diterima bahasa: Pencarian dua belas untuk 'ninja' muncul lebih dari 7.000 akun Twitter menggunakan istilah di profil mereka."
vampires_959_967,train,3.0,3.0,3.2,'ahli'
warner1_1025_1084,train,3.44,3.11,3.11,Dengan DVT Anda tidak hanya menonton televisi — Anda mengalaminya.
warner1_1110_1277,train,3.14,2.86,3.0,"DTV menawarkan lebih dari 200 saluran, disampaikan dengan gambar seterang dan setajam yang Anda lihat di layar film dan suara jernih yang menyaingi CD favorit Anda."
warner1_115_174,train,3.4,3.4,3.2,Hubungkan ke Time Warner Cable dengan DTV GRATIS!
warner1_1303_1411,train,3.3,3.4,3.1,"DTV memungkinkan Anda menerima hingga 29 saluran HBO, SHOWTIME, CINEMAX, THE MOVIE CHANNEL, STARZ! dan ENCORE."
warner1_1437_1665,test,3.0,2.8,3.0,"DTV memberi Anda akses ke paket olahraga profesional dan perguruan tinggi yang dimainkan di luar area tampilan lokal, termasuk NBA League Pass, NHL Center Ice, ESPN Game Plan, ESPN Full Court, MLS / ESPN Shootout, dan WNBA Season Pass."
warner1_1717_1834,train,2.83,2.83,3.17,DTV memiliki panduan pemrograman gambar-dalam-gambar interaktif yang membuat menonton dan mengendalikan televisi Anda mudah.
warner1_1835_1948,test,3.3,2.6,3.2,"Cepat dan ringkas, spanduk informasi di layar secara otomatis memberi Anda siapa, kapan, dan di mana dari apa yang ada."
warner1_1974_2036,train,3.25,3.25,3.12,"Tidak seperti layanan lain, dengan DTV, tidak ada peralatan untuk dibeli."
warner1_2037_2055,train,3.28,3.0,3.28,Tidak ada biaya di muka.
warner1_2056_2069,train,2.9,2.7,2.8,Tidak ada kontrak.
warner1_2082_2096,train,3.5,3.4,3.1,Upgrade GRATIS.
warner1_2097_2116,train,3.38,3.25,3.0,Panggilan layanan GRATIS.
warner1_2117_2142,dev,3.1,2.9,3.0,Dukungan pelanggan 24 jam.
warner1_213_229,train,3.11,3.0,3.11,"Warga New York yang terhormat,"
warner1_2143_2177,train,3.6,3.2,3.5,Dan Jaminan Uang Kembali 30 hari.
warner1_2190_2251,dev,3.4,3.2,3.2,Hubungi sekarang untuk koneksi GRATIS ke Time Warner Cable dengan DTV.
warner1_2252_2328,train,3.5,3.12,3.0,"Plus, Anda akan menerima pilihan premium multichannel GRATIS."
warner1_2329_2361,train,3.5,3.4,3.2,"Itu penghematan lebih dari $ 60,00!"
warner1_2362_2385,train,3.0,2.6,3.0,Cukup hubungi 718-888-4DTV.
warner1_2424_2464,train,3.0,3.0,2.9,"Hormat kami, Time Warner Cable"
warner1_2529_2627,train,3.25,3.12,3.0,PS. Lingkungan Anda juga siap untuk layanan online berkecepatan tinggi Road Runner Time Warner Cable.
warner1_255_310,train,3.6,3.7,3.3,"Akhirnya, televisi yang cukup pintar untuk warga New York!"
warner1_2628_2691,dev,3.11,3.22,3.11,"Hubungi hari ini untuk koneksi GRATIS dan hemat tambahan $ 99,00!"
warner1_2743_2805,train,3.2,3.0,2.9,TIME WARNER New York CABLE yang terbaik
warner1_311_454,train,3.63,3.63,3.45,"DTV — Televisi Digital dari Time Warner Cable — sekarang tersedia di lingkungan Anda, dan kami ingin Anda menjadi salah satu yang pertama mengalaminya!"
warner1_34_102,train,3.0,2.8,2.7,"Time Warner Cable120 Timur 23rd Street New York, NY 10010"
warner1_480_529,train,3.12,3.25,3.38,DTV adalah pilihan utama dalam hiburan rumah.
warner1_530_672,train,3.37,3.5,3.12,"Dari gambar dan suara digital hingga paket premium baru dan panduan gambar-dalam-gambar yang sangat keren, ini adalah televisi yang harus Anda lihat untuk percaya."
warner1_673_700,train,4.12,3.75,3.25,Dan koneksinya GRATIS!
warner1_726_799,train,3.2,3.2,3.1,Semua orang mencari untuk mendapatkan yang terbaru dan terhebat dalam teknologi digital.
warner1_800_925,train,3.0,3.0,3.22,"Tetapi sebelum Anda pergi keluar dan melakukan pembelian besar, seperti membeli parabola, Anda mungkin ingin meluangkan waktu sejenak untuk membaca ini."
warner1_951_1024,train,3.71,3.71,3.14,DTV adalah inovasi paling cerdas dan paling menarik yang terjadi pada televisi.
wildelifewatch1_1011_1084,train,3.0,2.71,3.0,Menggunakan label alamat adalah cara mudah untuk menunjukkan bahwa Anda peduli dengan satwa liar.
wildelifewatch1_105_220,train,3.2,3.1,3.1,"Janji yang signifikan datang dengan label alamat pribadi terlampir Anda, yang siap untuk segera Anda gunakan."
wildelifewatch1_1094_1237,dev,3.0,3.0,3.29,Tapi saya juga berharap Anda akan membantu kami tetap menghidupkan janji di balik label-label ini dan menjadi anggota terbaru National Wildlife Federation hari ini.
wildelifewatch1_1247_1327,train,3.1,2.9,2.9,"Anda lihat, kami membutuhkan basis keanggotaan yang kuat untuk terus memenuhi janji kami."
wildelifewatch1_1328_1440,train,2.0,3.44,2.78,"Dan dengan lebih dari 3.000 spesies menghadapi habitat yang menghilang dengan cepat, kami tidak pernah membutuhkan anggota seperti Anda lagi."
wildelifewatch1_1450_1607,train,2.8,3.1,3.2,Kami membutuhkan dukungan Anda hari ini untuk membantu kami menghadapi paduan suara berisik pasukan anti-satwa liar yang menentang semua upaya perlindungan lingkungan yang masuk akal.
wildelifewatch1_1608_1773,dev,3.0,3.0,3.1,Musuh-musuh konservasi ini melakukan upaya intensif untuk melemahkan Undang-Undang Spesies Terancam Punah ... dan kemampuan kita untuk melindungi spesies yang terancam dan hampir punah.
wildelifewatch1_1783_1948,train,2.9,2.4,3.3,Salinan terlampir dari Wildlife Watch menyoroti apa yang terlibat dalam kampanye besar yang saat ini kami lakukan untuk satwa liar ... dan tantangan yang ada di depan.
wildelifewatch1_1958_2098,train,3.8,3.6,3.9,Perasaan bahwa Anda adalah mitra nyata dalam membantu kami mencapai kemenangan bagi satwa liar mungkin merupakan manfaat terbesar dari keanggotaan yang ada.
wildelifewatch1_2108_2305,train,3.4,3.4,3.3,"Tetapi keanggotaan membawa banyak manfaat nyata juga ... manfaat yang akan membuat Anda tetap up-to-date pada berita satwa liar terbaru, dan manfaat yang dirancang untuk meningkatkan kenikmatan pribadi Anda sendiri alam."
wildelifewatch1_221_240,dev,3.2,2.9,2.9,Itu janji besar.
wildelifewatch1_2315_2444,train,3.3,3.2,3.2,"Untuk hadiah keanggotaan hanya $ 15, Anda akan menerima satu tahun penuh majalah alam paling indah di dunia, NATIONAL WILDLIFE."
wildelifewatch1_241_364,train,3.38,3.38,3.63,Dan itulah sumpah kami untuk bekerja keras melindungi satwa liar negara kami dan tempat-tempat liar di mana mereka - dan kita semua bergantung!
wildelifewatch1_2445_2647,train,3.56,3.44,3.11,"Dengan foto-foto penuh warna yang spektakuler, fitur menarik, dan pembaruan pada pekerjaan penting yang ingin dicapai oleh keanggotaan Anda, publikasi pemenang penghargaan ini saja sepadan dengan hadiah sederhana!"
wildelifewatch1_2648_2747,train,3.33,2.83,3.5,"Sebagai anggota, Anda akan menantikan dan menikmati edisi baru NATIONAL WILDLIFP setiap bulan."
wildelifewatch1_2757_2855,dev,3.6,3.3,3.2,"Dan ketika Anda bergabung, kami akan segera mengakui keanggotaan Anda dengan mainan mewah serigala abu-abu yang menyenangkan."
wildelifewatch1_2856_2998,dev,3.9,3.4,3.4,Ini adalah hadiah GRATIS kami kepada Anda untuk bergabung sekarang dan pengingat yang menawan bahwa dukungan Anda membantu NWF melindungi spesies satwa liar yang berharga seperti ini.
wildelifewatch1_3008_3106,dev,3.3,3.3,3.1,"Seperti label alamat Anda, mainan serigala abu-abu Anda mengatakan hal-hal baik tentang Anda dan kecintaan Anda pada satwa liar!"
wildelifewatch1_30_61,test,3.0,3.1,3.1,Bantu menepati janji tetap hidup...
wildelifewatch1_3116_3180,train,3.67,3.33,3.67,"PLUS, ada manfaat keanggotaan tambahan untuk Anda nikmati."
wildelifewatch1_3534_3662,train,3.4,3.4,3.3,"Tetapi yang terbaik dari semuanya, keanggotaan Anda memberi Anda kesempatan untuk membuat perbedaan pribadi yang nyata di dunia yang kita semua bagikan."
wildelifewatch1_3672_3792,test,3.37,3.09,3.36,"Jadi, kirimkan hadiah keanggotaan Anda hari ini ... dengan menggunakan formulir nyaman yang dilampirkan pada label alamat pribadi Anda."
wildelifewatch1_374_420,train,3.33,3.11,3.44,Ini adalah janji yang telah kami tepati selama hampir 65 tahun.
wildelifewatch1_3793_3823,train,3.14,3.0,3.0,Kami menantikan balasan Anda.
wildelifewatch1_3833_3892,train,3.2,2.8,3.0,"Apresiatif, Mark Van Putten Presiden"
wildelifewatch1_3902_4030,train,3.1,2.9,3.1,"PS Segera setelah kami mendengar dari Anda melalui surat balasan dan menerima hadiah keanggotaan $ 15 Anda, kami akan mengirimkan mainan mewah serigala abu-abu NWF Anda."
wildelifewatch1_4031_4219,train,3.5,3.2,3.2,Kemudian waspadalah terhadap NATIONAL WILDLIFE® di mana Anda akan melihat gambar-gambar spektakuler spesies satwa liar seperti ini ... dan pelajari bagaimana NWF melindungi mereka dengan bantuan Anda
wildelifewatch1_421_537,train,3.1,2.9,3.0,Dan satu yang akan kami pertahankan selama ada orang-orang seperti Anda yang peduli dengan satwa liar dan tempat-tempat liar negara kami.
wildelifewatch1_538_616,train,3.33,3.44,3.11,Maukah Anda bergabung dengan kami dalam misi yang menarik ini ... dan membantu menepati janji tetap hidup?
wildelifewatch1_626_690,train,3.33,3.11,3.33,Inilah sebabnya mengapa kami memutuskan untuk mengirimkan lembar label khusus Anda.
wildelifewatch1_691_758,train,3.2,2.8,3.1,"Kami harap Anda akan menggunakannya pada semua surat, paket, dan kartu Anda."
wildelifewatch1_71_95,train,3.0,2.7,3.1,"Dear Sahabat Satwa Liar,"
wildelifewatch1_759_1001,train,3.43,3.43,3.43,"Dengan melakukan ini, Anda memberi tahu dunia bahwa Anda juga peduli dengan apa yang kita tinggalkan untuk anak-anak kita - air bersih, padang rumput yang berkembang dan lahan basah yang penuh dengan kehidupan dan serangkaian hewan, burung, dan makhluk lain yang menakjubkan yang berbagi planet ini dengan kita."
wsj_0006_4_143,train,3.1,3.1,3.1,"Pacific First Financial Corp mengatakan pemegang saham menyetujui akuisisi oleh Royal Trustco Ltd dari Toronto seharga $ 27 per saham, atau $ 212 juta."
wsj_0026_1141_1400,train,3.0,2.9,2.9,"Impor jenis jam tangan yang sekarang akan memenuhi syarat untuk perawatan bebas bea berjumlah sekitar $ 37,3 juta pada tahun 1988, bagian yang relatif kecil dari $ 1,5 miliar dalam impor jam tangan AS tahun itu, menurut seorang pembantu Perwakilan Dagang AS Carla Hills."
wsj_0026_225_381,train,3.0,2.55,3.0,Tindakan itu dilakukan sebagai tanggapan atas petisi yang diajukan oleh Timex Inc. untuk perubahan dalam Sistem Preferensi Umum AS untuk impor dari negara-negara berkembang.
wsj_0026_382_445,dev,2.73,2.91,3.09,"Sebelumnya, impor jam tangan ditolak perlakuan bebas bea tersebut."
wsj_0026_449_568,test,3.1,3.1,3.1,"Timex telah meminta perawatan bebas bea untuk berbagai jenis jam tangan, yang dicakup oleh 58 klasifikasi tarif AS yang berbeda."
wsj_0026_569_819,dev,3.0,2.8,3.2,"Gedung Putih mengatakan Bush memutuskan untuk memberikan status bebas bea untuk 18 kategori, tetapi menolak perlakuan semacam itu untuk jenis jam tangan lain ""karena potensi cedera material pada produsen jam tangan yang berlokasi di AS dan Kepulauan Virgin."""
wsj_0026_823_1020,train,2.86,2.71,3.14,"Timex adalah produsen dan penjual jam tangan utama AS, termasuk jam tangan yang dioperasikan dengan baterai murah yang dirakit di Filipina dan negara-negara berkembang lainnya yang dicakup oleh preferensi tarif AS."
wsj_0032_256_372,train,3.1,3.1,3.1,"Penawaran tersebut, yang diiklankan dalam edisi The Wall Street Journal hari ini, dijadwalkan akan berakhir pada akhir November."
wsj_0032_376_452,dev,3.0,3.0,3.14,Montedison saat ini memiliki sekitar 72% saham biasa Erbamont yang beredar.
wsj_0032_456_551,train,3.0,3.0,2.88,Penawaran ini diluncurkan sesuai dengan perjanjian yang diumumkan sebelumnya antara perusahaan.
wsj_0032_4_251,train,3.0,2.8,3.1,"Raksasa kimia Italia Montedison S.p. A., melalui unit tidak langsung Montedison Acquisition N.V., memulai penawaran tender $ 37 per saham untuk semua saham biasa yang beredar dari Erbamont N.V., pembuat obat-obatan yang didirikan di Belanda"
wsj_0068_165_330,train,2.5,2.9,2.6,"Pembuat aksesoris rambut dan produk kosmetik lainnya yang berbasis di Kearny, NJ mengatakan pihaknya memotong dividen karena kerugian kuartal ketiga sebesar $ 992.000, atau 15 sen per saham."
wsj_0068_331_425,train,3.1,3.0,2.9,"Pada kuartal tahun lalu, perusahaan melaporkan laba bersih sebesar $ 1,9 juta, atau 29 sen per saham."
wsj_0068_426_473,train,3.1,3.0,3.1,Perusahaan juga mengadopsi rencana anti-pengambilalihan.
wsj_0068_4_97,train,2.6,2.8,3.0,"GOODY PRODUCTS Inc. memangkas dividen kuartalannya menjadi lima sen per saham dari 11,5 sen per saham."
wsj_0068_98_164,train,2.8,2.5,3.0,Pengurangan dividen dibayarkan 2 Januari ke saham rekor 15 Desember.
wsj_0073_208_294,train,3.0,3.0,3.0,"Berdasarkan penawaran tersebut, pemegang saham akan menerima satu hak untuk setiap 105 saham biasa yang dimiliki."
wsj_0073_295_438,train,3.14,2.86,3.14,"Setiap hak memberikan hak kepada pemegang saham untuk membeli $ 100 jumlah nominal obligasi 13,5% yang jatuh tempo tahun 1993 dan waran untuk membeli 23,5 saham biasa dengan harga 30 sen per saham."
wsj_0073_439_504,train,3.22,3.11,3.33,"Hak-hak, yang berakhir 21 November, dapat dilaksanakan masing-masing seharga $ 100."
wsj_0073_4_204,train,3.17,2.66,3.17,Integra-A Hotel &; Restaurant Co. mengatakan penawaran hak yang direncanakan untuk mengumpulkan sekitar $ 9 juta dinyatakan efektif dan perusahaan akan mulai mengirimkan materi kepada pemegang saham pada akhir pekan ini.
wsj_0073_508_657,dev,3.1,2.9,3.3,"Integra, yang memiliki dan mengoperasikan hotel, mengatakan bahwa Hallwood Group Inc. telah setuju untuk menggunakan hak apa pun yang tidak dilaksanakan oleh pemegang saham lain."
wsj_0073_658_721,train,3.22,3.0,3.11,"Hallwood, bank dagang Cleveland, memiliki sekitar 11% saham Integra."
wsj_0106_194_273,dev,2.9,2.9,2.9,"Saham preferen perpetual tidak dapat ditarik oleh pemegangnya, kata perusahaan itu."
wsj_0106_274_427,train,3.12,3.12,3.0,"Rogers mengatakan saham akan dikonversi menjadi saham Kelas B, tetapi perusahaan memiliki opsi untuk menebus saham sebelum konversi terjadi."
wsj_0106_428_586,train,3.0,2.88,3.0,"Seorang juru bicara untuk televisi kabel Toronto dan telekomunikasi mengatakan tingkat kupon belum ditetapkan, tetapi mungkin akan ditetapkan sekitar 8%."
wsj_0106_4_193,train,3.1,2.8,3.0,"ROGERS COMMUNICATIONS Inc. mengatakan pihaknya berencana untuk mengumpulkan 175 juta hingga 180 juta dolar Kanada (US $ 148,9 juta hingga $ 153,3 juta) melalui penempatan pribadi saham preferen abadi."
wsj_0106_587_635,train,2.8,2.5,3.3,Dia menolak untuk membahas persyaratan lain dari masalah ini.
wsj_0120_1073_1128,train,3.29,3.14,3.29,KOLEKSI FOTO mendapatkan status baru saat harga naik.
wsj_0120_1132_1182,test,3.0,3.13,3.0,Rekor harga sedang ditetapkan pada lelang minggu ini.
wsj_0120_1183_1303,train,3.2,3.1,3.2,"Di Christie's, sebuah folio dari 21 cetakan dari seri ""Equivalents"" Alfred Stieglitz terjual seharga $ 396.000, rekor satu lot."
wsj_0120_120_318,train,3.0,2.78,2.56,"Tetapi penurunan tahun 1989 total 80, sementara jauh di bawah aktivitas 1988, menunjukkan ""peningkatan yang stabil dalam referendum dan inisiatif warga,"" kata Patrick McGuigan, editor Family, Law and Democracy Report."
wsj_0120_1304_1357,train,3.2,3.2,3.2,Karya-karya lain juga telah melebihi perkiraan harga.
wsj_0120_1358_1464,train,3.0,2.9,2.9,"Sebagian, harga mencerminkan perkembangan struktur pasar berdasarkan variabel seperti jumlah cetakan."
wsj_0120_1465_1570,train,2.91,2.82,2.82,"Informasi ini dulunya tidak didokumentasikan dengan baik dan sebagian besar bersifat anekdot, kata Beth Gates-Warren dari Sotheby's."
wsj_0120_1571_1623,train,3.29,2.71,3.29,"""Akhirnya ada semacam perasaan di pasar,"""
wsj_0120_1571_1633,test,3.5,3.1,3.2,"""Akhirnya ada semacam perasaan di pasar,"" katanya."
wsj_0120_1637_1772,test,3.1,2.9,3.1,"Perusahaan dan museum termasuk di antara pembeli serius, memberikan stabilitas pasar yang lebih besar, kata Robert Persky dari Photograph Collector."
wsj_0120_1773_1883,train,2.71,2.72,3.14,"""Ketika saya melihat cetakan masuk ke tangan institusi, saya tahu mereka tidak akan kembali ke pasar."""
wsj_0120_1884_1961,dev,3.0,2.67,2.78,Paling diminati: foto-foto klasik oleh para master seperti Stieglitz dan Man Ray.
wsj_0120_189_251,train,3.09,2.82,3.18,"""Peningkatan yang stabil dalam referendum dan inisiatif warga,"""
wsj_0120_1962_2091,train,3.2,3.1,2.9,"Tetapi banyak karya kontemporer juga menghasilkan ""banyak uang,"" kata Miles Barth dari International Center of Photography."
wsj_0120_2006_2030,dev,3.1,3.1,3.0,"""Banyak uang,"""
wsj_0120_2095_2151,train,3.0,2.71,3.14,DIALING 900 menghadirkan semakin banyak layanan bagi penelepon.
wsj_0120_2155_2385,train,3.4,3.2,3.3,"Saat ini bisnis $ 300 juta per tahun, layanan telepon 900 diperkirakan akan mencapai $ 500 juta tahun depan dan mendekati $ 2 miliar pada tahun 1992 karena penggunaan untuk layanan terus berkembang, kata Joel Gross dari Donaldson, Lufkin & Jenrette Inc."
wsj_0120_2386_2531,train,2.9,3.3,2.9,"Layanan – yang biaya penelepon dari 30 sen sampai $ 25 per menit – saat ini didominasi oleh obrolan selebriti, horoskop dan garis asmara."
wsj_0120_2532_2628,train,3.1,3.0,3.1,"Tetapi aplikasi yang lebih serius ada di sayap, dan di situlah pertumbuhan masa depan diharapkan."
wsj_0120_2632_2681,train,3.3,3.1,3.3,"""Saya mulai melihat lebih banyak transaksi bisnis,"""
wsj_0120_2632_2847,test,3.5,2.7,3.3,"""Saya mulai melihat lebih banyak transaksi bisnis,"" kata Andrea West dari American Telephone &; Telegraph Co., mencatat meningkatnya minat dalam penggunaan layanan 900 untuk penjualan saham, tutorial perangkat lunak, dan bahkan kontrak layanan."
wsj_0120_2848_2912,test,3.0,2.8,3.0,"Perguruan tinggi, katanya, mengincar pendaftaran melalui layanan 900."
wsj_0120_2913_2996,train,2.88,2.88,3.25,"Badan amal menguji air, tetapi mereka menghadapi hambatan hukum untuk penggalangan dana elektronik."
